Date,Open,High,Low,Close,Volume,Change
17-Sep-14,"30,227.14","30,266.78","30,048.70","30,136.57","108,694,112",-43.73
16-Sep-14,"30,097.73","30,276.07","30,027.13","30,180.30","146,817,984",110.17
15-Sep-14,"30,051.89","30,095.19","29,890.36","30,070.13","68,539,480",25.24
12-Sep-14,"29,861.31","30,147.05","29,858.37","30,044.89","104,324,472",186.52
11-Sep-14,"29,695.72","29,905.83","29,682.91","29,858.37","86,819,040",167.06
10-Sep-14,"29,731.24","29,816.20","29,665.90","29,691.31","56,336,208",-37.6
09-Sep-14,"29,620.98","29,868.22","29,585.60","29,728.91","71,477,112",143.31
08-Sep-14,"29,527.32","29,728.41","29,513.78","29,585.60","49,058,320",71.82
05-Sep-14,"29,612.44","29,659.91","29,467.97","29,513.78","95,105,984",-90.52
04-Sep-14,"29,650.00","29,774.28","29,523.78","29,604.30","128,676,320",8.75
03-Sep-14,"29,373.51","29,652.19","29,260.29","29,595.55","136,300,624",335.26
02-Sep-14,"28,609.07","29,284.64","28,493.74","29,260.29","131,871,008",766.55
01-Sep-14,"28,461.43","28,577.02","28,179.28","28,493.74","89,781,670",-74
29-Aug-14,"28,338.48","28,838.11","27,774.43","28,567.74","143,744,610",793.31
28-Aug-14,"27,690.29","27,866.32","27,354.12","27,774.43","85,156,120",-36.92
27-Aug-14,"28,252.84","28,307.89","27,584.79","27,811.35","94,802,512",-432.24
26-Aug-14,"28,504.29","28,609.94","28,215.28","28,243.59","49,667,220",-275.75
25-Aug-14,"28,861.61","28,871.75","28,496.21","28,519.34","47,196,680",-352.41
22-Aug-14,"28,877.41","29,024.52","28,814.74","28,871.75","37,291,520",6.5
21-Aug-14,"28,694.45","29,240.18","28,664.84","28,865.25","101,159,112",200.41
20-Aug-14,"28,592.29","28,894.67","28,435.03","28,664.84","107,782,888",34.72
19-Aug-14,"28,679.95","28,852.15","28,286.19","28,630.12","101,085,520",-222.03
18-Aug-14,"28,852.88","29,169.21","28,681.31","28,852.15","87,108,360",-65.6
15-Aug-14,"28,635.95","28,941.11","28,505.55","28,917.75","73,834,808",412.2
13-Aug-14,"28,275.19","28,637.05","28,192.26","28,505.55","96,450,920",201.05
12-Aug-14,"27,979.55","28,466.79","27,519.36","28,304.50","168,607,440",233.09
11-Aug-14,"29,279.56","29,380.50","28,037.37","28,071.41","163,396,976","-1,309.09"
08-Aug-14,"29,543.88","29,631.43","29,367.43","29,380.50","45,872,872",-156.54
07-Aug-14,"29,399.82","29,553.89","29,255.72","29,537.04","81,240,016",154.07
06-Aug-14,"29,656.18","29,676.41","29,299.18","29,382.97","67,182,952",-293.44
05-Aug-14,"29,663.92","29,851.24","29,620.60","29,676.41","96,266,840",28.58
04-Aug-14,"30,307.89","30,314.07","29,435.84","29,647.83","181,738,112",-666.24
28-Jul-14,"30,488.56","30,494.68","30,217.40","30,314.07","83,371,688",-160.68
24-Jul-14,"30,479.41","30,639.78","30,394.30","30,474.75","183,698,768",9.32
23-Jul-14,"30,432.26","30,616.53","30,402.09","30,465.43","92,403,136",63.34
22-Jul-14,"30,436.08","30,476.36","30,336.06","30,402.09","110,622,976",-11.14
21-Jul-14,"30,278.60","30,493.33","30,224.89","30,413.23","158,463,056",188.34
18-Jul-14,"30,184.02","30,273.53","30,138.86","30,224.89","102,762,888",47.78
17-Jul-14,"29,803.75","30,202.97","29,776.17","30,177.11","152,926,864",400.94
16-Jul-14,"29,686.62","29,832.90","29,655.35","29,776.17","83,492,792",92.2
15-Jul-14,"29,727.09","29,813.41","29,674.08","29,683.97","67,347,664",-21.1
14-Jul-14,"29,316.66","29,731.50","29,312.00","29,705.07","61,060,272",387.01
11-Jul-14,"29,379.49","29,383.30","29,298.59","29,318.06","40,099,780",-35.06
10-Jul-14,"29,484.15","29,484.15","29,298.67","29,353.12","46,218,620",-124.17
09-Jul-14,"29,500.51","29,524.06","29,454.87","29,477.29","27,030,710",-20.28
08-Jul-14,"29,539.87","29,547.11","29,411.88","29,497.57","41,378,480",-31.39
07-Jul-14,"29,646.29","29,645.70","29,495.72","29,528.96","53,000,328",-90.88
04-Jul-14,"29,715.35","29,766.92","29,595.48","29,619.84","47,804,940",-77.95
03-Jul-14,"29,692.60","29,753.85","29,611.39","29,697.79","50,201,952",20.99
02-Jul-14,"29,718.55","29,799.40","29,602.25","29,676.80","85,279,440",-24.78
01-Jul-14,"29,660.00","29,805.97","29,547.32","29,701.58","61,058,820",49.05
30-Jun-14,"29,500.00","29,724.57","29,330.21","29,652.53","125,573,800",308.77
27-Jun-14,"29,212.52","29,374.18","29,071.83","29,343.76","99,707,264",155.23
26-Jun-14,"29,058.13","29,204.17","28,981.34","29,188.53","115,468,160",207.19
25-Jun-14,"29,054.73","29,207.57","28,922.03","28,981.34","141,228,352",-76.1
24-Jun-14,"29,010.52","29,094.05","28,956.19","29,057.44","118,437,904",58.41
23-Jun-14,"28,649.09","29,008.04","28,518.45","28,999.03","96,052,688",307.19
20-Jun-14,"28,671.79","28,841.39","28,623.99","28,691.84","90,568,576",17.47
19-Jun-14,"29,159.17","29,213.11","28,553.91","28,674.37","138,955,648",-483.61
18-Jun-14,"29,342.12","29,480.25","29,140.48","29,157.98","108,124,496",-166.62
17-Jun-14,"29,666.18","29,787.99","29,296.46","29,324.60","88,472,320",-326.44
16-Jun-14,"29,729.59","29,780.79","29,626.57","29,651.04","83,809,912",-79.82
13-Jun-14,"29,790.00","29,845.86","29,713.68","29,730.86","134,250,896",-35.52
12-Jun-14,"29,793.12","29,859.86","29,718.06","29,766.38","137,196,240",-16.92
11-Jun-14,"29,573.83","29,842.52","29,540.72","29,783.30","233,414,448",242.58
10-Jun-14,"29,530.24","29,641.21","29,432.41","29,540.72","174,537,216",68.2
09-Jun-14,"29,548.07","29,689.83","29,442.72","29,472.52","90,110,800",-36.59
06-Jun-14,"29,426.68","29,720.55","29,417.20","29,509.11","144,835,952",91.91
05-Jun-14,"29,503.41","29,695.88","29,332.79","29,417.20","167,527,056",-35.03
04-Jun-14,"29,517.70","29,649.25","29,328.29","29,452.23","175,655,856",-52.75
03-Jun-14,"29,850.00","29,940.36","29,003.05","29,504.98","221,340,624",-284.87
02-Jun-14,"29,751.41","29,925.61","29,574.38","29,789.85","194,526,096",52.16
30-May-14,"29,650.00","29,855.24","29,543.58","29,737.69","240,941,216",194.11
29-May-14,"29,012.15","29,602.61","28,987.32","29,543.58","250,506,592",556.26
28-May-14,"29,090.00","29,142.79","28,963.33","28,987.32","142,971,600",-60.79
27-May-14,"29,100.00","29,175.69","29,015.97","29,048.11","122,508,304",27.63
26-May-14,"28,785.71","29,040.90","28,755.14","29,020.48","71,276,992",264.48
23-May-14,"28,758.01","28,843.34","28,719.39","28,756.00","68,692,144",18.11
22-May-14,"28,775.37","28,928.25","28,716.64","28,737.89","95,832,224",-22.23
21-May-14,"28,864.47","28,967.53","28,738.04","28,760.12","171,167,632",-82.8
20-May-14,"28,957.65","29,031.37","28,793.15","28,842.92","80,973,960",-108.46
19-May-14,"28,913.75","28,968.81","28,842.81","28,951.38","66,086,712",68.05
16-May-14,"28,890.28","29,032.60","28,843.02","28,883.33","94,693,376",40.31
15-May-14,"28,570.33","28,944.07","28,528.19","28,843.02","174,973,216",314.83
14-May-14,"28,443.15","28,653.95","28,411.49","28,528.19","57,203,808",116.7
13-May-14,"28,367.56","28,486.71","28,306.55","28,411.49","86,089,168",67.61
12-May-14,"28,531.51","28,628.88","28,324.56","28,343.88","51,406,020",-150.66
09-May-14,"28,518.56","28,670.38","28,438.58","28,494.54","80,186,432",-16.48
08-May-14,"28,333.50","28,530.44","28,286.24","28,511.02","76,395,312",180.99
07-May-14,"28,393.25","28,510.80","28,297.91","28,330.03","98,046,992",-53.17
06-May-14,"28,634.54","28,654.23","28,339.24","28,383.20","82,178,880",-246.43
05-May-14,"28,926.52","28,958.28","28,520.48","28,629.63","11,269,210",-291.5
02-May-14,"28,930.73","29,157.39","28,866.01","28,921.13","138,886,960",8.15
30-Apr-14,"28,489.76","28,939.90","28,436.59","28,912.98","193,032,304",476.39
29-Apr-14,"28,695.00","28,735.47","28,288.34","28,436.59","130,523,432",-255.03
28-Apr-14,"28,898.31","28,926.95","28,679.16","28,691.62","112,707,264",-158.46
25-Apr-14,"28,821.52","28,872.89","28,660.86","28,850.08","130,493,480",63.34
24-Apr-14,"28,752.72","28,905.71","28,633.42","28,786.74","126,276,920",69.55
23-Apr-14,"29,236.15","29,350.21","28,592.09","28,717.19","190,622,016",-474.65
22-Apr-14,"28,934.62","29,239.59","28,878.77","29,191.84","144,995,136",313.07
21-Apr-14,"29,102.37","29,121.96","28,813.82","28,878.77","117,242,240",-191.16
18-Apr-14,"29,430.00","29,578.33","29,018.27","29,069.93","186,891,872",-280.41
17-Apr-14,"29,470.69","29,672.26","29,066.08","29,350.34","368,268,928",-107.81
16-Apr-14,"29,147.22","29,474.77","29,095.77","29,458.15","279,016,000",362.38
15-Apr-14,"29,107.82","29,177.15","28,854.78","29,095.77","257,129,888",1.65
14-Apr-14,"29,254.88","29,376.37","29,048.75","29,094.12","202,035,760",-155.32
11-Apr-14,"29,298.81","29,491.62","29,066.07","29,249.44","225,132,656",-1.1
10-Apr-14,"28,949.70","29,276.24","28,941.01","29,250.54","247,296,064",309.53
09-Apr-14,"28,642.18","28,961.02","28,573.65","28,941.01","236,391,680",287.64
08-Apr-14,"28,610.16","28,817.28","28,574.79","28,653.37","237,448,080",74.41
07-Apr-14,"28,433.79","28,625.64","28,361.75","28,578.96","190,777,104",170.93
04-Apr-14,"28,360.03","28,481.48","28,289.40","28,408.03","327,563,936",71.67
03-Apr-14,"27,953.75","28,386.11","27,932.02","28,336.36","312,787,776",404.34
02-Apr-14,"27,573.59","27,961.35","27,565.50","27,932.02","164,596,768",366.52
01-Apr-14,"27,199.51","27,595.64","27,159.91","27,565.50","150,208,576",405.59
31-Mar-14,"27,155.38","27,252.67","27,062.83","27,159.91","88,881,400",43.78
28-Mar-14,"27,222.72","27,300.03","27,088.39","27,116.13","128,791,440",-49.36
27-Mar-14,"26,869.02","27,216.12","26,821.92","27,165.49","174,942,720",343.57
26-Mar-14,"26,709.95","26,855.00","26,670.14","26,821.92","79,327,376",151.78
25-Mar-14,"26,426.57","26,693.00","26,391.41","26,670.14","80,645,904",278.73
24-Mar-14,"26,700.88","26,765.49","26,378.36","26,391.41","85,748,120",-374.08
21-Mar-14,"27,164.42","27,210.00","26,682.79","26,765.49","125,970,256",-383.03
20-Mar-14,"27,273.91","27,366.71","27,045.58","27,148.52","133,509,984",-110.16
19-Mar-14,"27,275.00","27,365.85","27,199.44","27,258.68","179,317,104",11.71
18-Mar-14,"27,235.99","27,373.02","27,229.10","27,246.97","128,985,440",17.87
17-Mar-14,"27,133.96","27,316.53","27,124.47","27,229.10","153,017,664",104.63
14-Mar-14,"27,102.09","27,199.12","27,064.70","27,124.47","195,795,024",41.35
13-Mar-14,"27,152.05","27,198.78","27,040.99","27,083.12","187,526,064",-32.08
12-Mar-14,"27,342.02","27,427.04","27,080.47","27,115.20","207,552,736",-193.82
11-Mar-14,"27,260.88","27,354.07","27,176.26","27,309.02","217,030,576",132.76
10-Mar-14,"26,921.52","27,220.51","26,834.55","27,176.26","165,741,584",284.03
07-Mar-14,"26,866.02","26,979.01","26,800.78","26,892.23","156,837,952",49.7
06-Mar-14,"26,525.24","26,883.54","26,521.99","26,842.53","189,541,344",320.54
05-Mar-14,"26,188.47","26,539.31","26,186.51","26,521.99","210,645,248",312.61
04-Mar-14,"25,823.85","26,223.44","25,772.78","26,209.38","189,960,544",355.84
03-Mar-14,"25,924.71","26,044.81","25,783.28","25,853.54","142,310,720",70.26
28-Feb-14,"25,490.00","25,880.55","25,477.36","25,783.28","156,306,576",304.35
27-Feb-14,"25,505.20","25,615.25","25,384.93","25,478.93","87,965,760",-21.57
26-Feb-14,"25,553.30","25,652.41","25,490.62","25,500.50","94,824,976",-59.11
25-Feb-14,"25,776.89","25,804.17","25,528.52","25,559.61","98,577,880",-214.2
24-Feb-14,"25,605.59","25,895.88","25,603.35","25,773.81","162,733,840",170.46
21-Feb-14,"25,501.36","25,715.68","25,385.15","25,603.35","163,513,248",96.55
20-Feb-14,"25,690.15","25,719.69","25,442.66","25,506.80","130,225,120",-180.13
19-Feb-14,"25,879.74","25,991.51","25,667.81","25,686.93","122,824,680",-197.45
18-Feb-14,"25,976.85","26,067.59","25,572.98","25,884.38","151,531,872",-119.51
17-Feb-14,"26,385.21","26,399.70","25,929.65","26,003.89","97,348,840",-390.24
14-Feb-14,"26,562.02","26,618.17","26,371.69","26,394.13","98,330,120",-147.13
13-Feb-14,"26,683.10","26,860.83","26,510.67","26,541.26","148,497,600",-136.01
12-Feb-14,"26,286.08","26,708.30","26,239.73","26,677.27","171,239,280",436.86
11-Feb-14,"26,276.08","26,372.56","26,108.74","26,240.41","144,533,824",-14.8
10-Feb-14,"26,720.27","26,741.56","26,073.85","26,255.21","168,605,264",-426.57
07-Feb-14,"26,872.60","26,925.64","26,640.44","26,681.78","165,591,664",-180.73
06-Feb-14,"26,782.73","26,906.69","26,751.45","26,862.51","145,152,496",111.06
04-Feb-14,"26,948.18","26,948.18","26,677.61","26,751.45","185,352,176",-194.65
03-Feb-14,"26,832.83","27,015.16","26,784.34","26,946.10","182,296,736",161.76
31-Jan-14,"26,637.57","26,853.62","26,607.64","26,784.34","194,267,536",176.7
30-Jan-14,"26,613.73","26,674.92","26,521.88","26,607.64","183,811,584",12.01
29-Jan-14,"26,654.39","26,722.11","26,476.24","26,595.63","161,876,928",-58.1
28-Jan-14,"26,696.55","26,796.22","26,635.36","26,653.73","163,814,624",-16.87
27-Jan-14,"27,010.42","27,051.49","26,586.17","26,670.60","126,754,944",-332.29
24-Jan-14,"27,072.05","27,097.10","26,868.04","27,002.89","143,333,616",-61.45
23-Jan-14,"27,023.10","27,204.55","26,997.86","27,064.34","248,174,528",49.22
22-Jan-14,"27,121.27","27,213.21","26,948.78","27,015.12","243,786,976",-89.58
21-Jan-14,"27,063.74","27,180.72","27,000.95","27,104.70","166,487,104",103.75
20-Jan-14,"26,925.44","27,069.59","26,835.95","27,000.95","177,204,080",87.1
17-Jan-14,"26,803.53","26,973.11","26,730.24","26,913.85","235,856,160",183.61
16-Jan-14,"26,770.19","26,900.65","26,629.84","26,730.24","226,041,904",-31.54
15-Jan-14,"26,668.02","26,876.71","26,590.69","26,761.78","198,426,560",171.09
13-Jan-14,"26,496.23","26,632.90","26,488.32","26,590.69","108,150,464",102.37
10-Jan-14,"26,408.34","26,519.59","26,270.32","26,488.32","139,377,184",115.08
09-Jan-14,"26,376.33","26,566.73","26,306.01","26,373.24","250,510,720",32.16
08-Jan-14,"26,265.01","26,428.15","26,259.57","26,341.08","188,892,544",81.51
07-Jan-14,"26,210.00","26,289.33","26,051.19","26,259.57","200,616,512",89.74
06-Jan-14,"26,081.04","26,299.69","26,046.71","26,169.83","149,219,040",121.92
03-Jan-14,"25,990.00","26,136.28","25,962.18","26,047.91","170,698,112",85.73
02-Jan-14,"25,615.12","25,978.71","25,608.85","25,962.18","257,114,704",353.33
01-Jan-14,"25,274.92","25,628.41","25,261.14","25,608.85","198,346,576",347.71
31-Dec-13,"25,299.85","25,319.58","25,218.97","25,261.14","87,391,632",-22.82
30-Dec-13,"25,261.73","25,378.96","25,194.62","25,283.96","132,738,408",25.91
27-Dec-13,"25,400.00","25,415.07","25,227.85","25,258.05","113,876,176",-111.98
26-Dec-13,"25,402.91","25,497.80","25,348.44","25,370.03","108,665,928",3.34
24-Dec-13,"25,431.55","25,469.78","25,182.92","25,366.69","104,426,272",-50.94
23-Dec-13,"25,598.48","25,631.74","25,340.04","25,417.63","113,994,640",-161.7
20-Dec-13,"25,481.64","25,640.52","25,392.89","25,579.33","149,538,000",106.69
19-Dec-13,"25,537.04","25,711.46","25,399.45","25,472.64","173,749,952",-51.82
18-Dec-13,"25,384.24","25,552.04","25,350.20","25,524.46","187,452,832",174.26
17-Dec-13,"25,302.65","25,400.55","25,192.43","25,350.20","194,493,840",51.88
16-Dec-13,"25,262.62","25,407.48","25,256.70","25,298.32","189,106,256",41.63
13-Dec-13,"25,088.49","25,285.62","25,072.00","25,256.69","220,244,192",184.69
12-Dec-13,"24,986.32","25,103.59","24,917.52","25,072.00","135,908,160",99.1
11-Dec-13,"24,910.00","25,020.17","24,878.68","24,972.90","116,565,480",94.22
10-Dec-13,"25,004.63","25,103.68","24,852.47","24,878.68","108,316,088",-120.21
09-Dec-13,"24,923.27","25,125.81","24,870.55","24,998.89","103,613,208",128.34
06-Dec-13,"24,850.00","25,007.73","24,800.69","24,870.55","194,683,660",69.86
05-Dec-13,"24,468.26","24,866.08","24,445.38","24,800.69","140,981,264",355.31
04-Dec-13,"24,602.09","24,750.82","24,427.26","24,445.38","147,563,808",-143.09
03-Dec-13,"24,453.62","24,618.69","24,401.57","24,588.47","138,603,920",186.9
02-Dec-13,"24,325.89","24,461.79","24,302.19","24,401.57","119,086,472",99.38
29-Nov-13,"24,198.53","24,338.89","24,177.92","24,302.19","111,293,280",121.7
28-Nov-13,"23,817.34","24,204.48","23,768.35","24,180.49","120,788,152",412.14
27-Nov-13,"23,784.31","23,849.01","23,683.53","23,768.35","74,447,824",-30.35
26-Nov-13,"23,985.00","23,998.34","23,745.41","23,798.70","93,193,088",-179.59
25-Nov-13,"23,857.27","24,090.17","23,847.57","23,978.29","112,754,656",130.72
22-Nov-13,"23,820.00","23,874.94","23,702.79","23,847.57","97,088,000",40.33
21-Nov-13,"23,799.90","23,914.56","23,731.91","23,807.24","106,147,880",6.27
20-Nov-13,"23,861.76","24,007.12","23,764.68","23,800.97","191,205,536",-18.46
19-Nov-13,"23,665.84","23,880.08","23,611.24","23,819.43","173,190,320",208.19
18-Nov-13,"23,296.59","23,675.31","23,287.06","23,611.24","135,394,528",324.18
13-Nov-13,"23,310.73","23,419.77","23,146.83","23,287.06","91,585,296",-15.4
12-Nov-13,"23,385.03","23,530.76","23,274.20","23,302.46","129,138,448",-78.62
11-Nov-13,"23,410.00","23,588.52","23,364.37","23,381.08","158,192,416",13.93
08-Nov-13,"23,208.32","23,392.11","23,152.99","23,367.15","98,146,496",146.94
07-Nov-13,"23,222.95","23,351.73","23,113.89","23,220.21","120,204,928",55
06-Nov-13,"22,800.31","23,221.10","22,790.70","23,165.21","132,130,688",374.51
05-Nov-13,"22,412.20","22,833.92","22,377.83","22,790.70","72,972,648",412.87
04-Nov-13,"22,637.36","22,649.09","22,199.72","22,377.83","71,780,488",-271.26
01-Nov-13,"22,779.41","23,013.55","22,602.87","22,649.09","104,995,928",-126.76
31-Oct-13,"22,319.58","22,820.16","22,232.00","22,775.85","96,024,272",465.26
30-Oct-13,"22,290.00","22,400.29","22,273.06","22,310.59","68,991,008",33.94
29-Oct-13,"22,360.82","22,461.05","22,240.98","22,276.65","50,536,420",-76.55
28-Oct-13,"22,475.21","22,601.07","22,281.12","22,353.20","62,756,792",-92.39
25-Oct-13,"22,356.72","22,578.96","22,321.04","22,445.59","92,438,272",84.74
24-Oct-13,"22,367.25","22,472.51","22,274.60","22,360.85","71,451,880",13.56
23-Oct-13,"22,439.66","22,539.36","22,230.43","22,347.29","120,693,832",116.86
22-Oct-13,"21,767.71","22,283.70","21,748.47","22,230.43","135,025,792",475.48
21-Oct-13,"21,815.06","21,979.76","21,599.78","21,754.95","78,403,848",155.17
14-Oct-13,"21,796.77","21,815.40","21,596.11","21,599.78","39,645,448",-175.61
11-Oct-13,"21,710.34","21,944.85","21,674.98","21,775.39","59,480,400",100.41
10-Oct-13,"21,654.28","21,734.82","21,476.32","21,674.98","59,578,888",17.76
09-Oct-13,"22,060.00","22,150.49","21,632.32","21,657.22","83,765,632",-423.25
08-Oct-13,"21,874.02","22,095.08","21,846.37","22,080.47","61,350,060",215.62
07-Oct-13,"22,092.18","22,104.37","21,842.51","21,864.85","44,384,340",-221.11
04-Oct-13,"22,166.85","22,331.51","22,064.71","22,085.96","59,940,128",-66.39
03-Oct-13,"22,213.88","22,294.73","22,086.31","22,152.35","71,958,944",-37.32
02-Oct-13,"22,010.93","22,290.18","21,980.42","22,189.67","89,778,632",209.25
01-Oct-13,"21,730.00","22,019.22","21,497.19","21,980.42","135,394,848",147.74
30-Sep-13,"22,345.69","22,387.31","21,669.63","21,832.68","150,311,888",-554.63
27-Sep-13,"22,862.31","22,929.65","22,316.73","22,387.31","100,308,592",-393.51
26-Sep-13,"23,108.74","23,136.01","22,513.05","22,780.82","125,073,840",-280.08
25-Sep-13,"23,101.86","23,219.35","22,794.64","23,060.90","112,370,768",-27.59
24-Sep-13,"23,645.57","23,727.49","23,027.04","23,088.49","129,635,648",-551.48
23-Sep-13,"23,585.26","23,681.13","23,516.08","23,639.97","64,605,048",44.36
20-Sep-13,"23,530.35","23,663.20","23,406.99","23,595.61","180,511,520",138.63
19-Sep-13,"22,956.38","23,503.24","22,930.06","23,456.98","182,085,728",526.92
18-Sep-13,"23,040.00","23,110.52","22,816.48","22,930.06","138,850,496",-136.44
17-Sep-13,"23,246.11","23,380.36","23,012.67","23,066.50","121,114,656",-176.18
16-Sep-13,"23,172.17","23,323.72","23,083.24","23,242.68","196,398,304",74.4
13-Sep-13,"23,240.00","23,268.04","23,139.13","23,168.28","118,594,864",-53.93
12-Sep-13,"23,243.68","23,380.03","23,167.36","23,222.21","151,799,008",-9.47
11-Sep-13,"23,016.75","23,261.63","22,948.26","23,231.68","165,664,256",239.51
10-Sep-13,"22,885.54","23,092.21","22,838.84","22,992.17","174,159,504",153.33
09-Sep-13,"22,827.65","22,997.94","22,765.87","22,838.84","132,943,632",72.97
06-Sep-13,"22,493.34","22,839.88","22,451.46","22,765.87","178,301,776",314.41
05-Sep-13,"21,949.92","22,503.89","21,875.83","22,451.46","143,421,104",575.63
04-Sep-13,"21,858.83","21,964.66","21,769.96","21,875.83","90,788,240",67.35
03-Sep-13,"21,701.70","22,082.81","21,634.83","21,808.48","111,913,728",83.8
02-Sep-13,"22,100.00","22,160.85","21,678.74","21,724.68","125,574,152",-436.17
30-Aug-13,"22,220.19","22,346.62","21,989.27","22,160.85","140,972,576",-53.88
29-Aug-13,"22,246.03","22,350.89","22,050.76","22,214.73","133,391,440",-21.6
28-Aug-13,"22,489.58","22,523.71","21,929.15","22,236.33","203,945,392",-287.38
27-Aug-13,"22,996.13","23,062.53","22,478.94","22,523.71","117,751,344",-398.53
26-Aug-13,"22,880.00","23,134.38","22,714.68","22,922.24","107,951,272",207.56
23-Aug-13,"22,721.29","22,937.12","22,583.26","22,714.68","106,084,896",0.36
22-Aug-13,"23,054.70","23,099.67","22,540.56","22,714.32","153,680,320",-300.95
21-Aug-13,"23,476.33","23,489.38","22,977.76","23,015.27","190,691,408",-471.96
20-Aug-13,"23,603.41","23,808.18","23,442.27","23,487.23","146,469,648",-113
19-Aug-13,"23,679.21","23,702.87","23,439.81","23,600.23","118,606,168",-73.07
16-Aug-13,"23,698.92","23,820.37","23,623.41","23,673.30","115,535,120",-14.59
15-Aug-13,"23,589.60","23,748.50","23,492.65","23,687.89","128,005,552",74.69
13-Aug-13,"23,504.23","23,658.24","23,437.99","23,613.20","223,041,584",170.06
12-Aug-13,"23,315.02","23,470.22","23,193.72","23,443.14","205,714,160",205.95
07-Aug-13,"22,651.13","23,275.55","22,591.06","23,237.19","131,920,448",615.26
06-Aug-13,"22,720.25","22,969.15","22,547.51","22,621.93","103,878,384",-79.37
05-Aug-13,"23,099.85","23,123.68","22,301.83","22,701.30","156,260,496",-390.56
01-Aug-13,"23,318.60","23,399.37","23,010.59","23,091.86","143,066,816",-220.91
31-Jul-13,"23,388.67","23,398.64","23,210.78","23,312.77","106,910,968",27.96
30-Jul-13,"23,360.86","23,467.09","23,128.31","23,284.81","143,353,808",-30.34
29-Jul-13,"23,510.95","23,577.31","23,288.01","23,315.15","188,495,240",-181.92
26-Jul-13,"23,597.34","23,702.26","23,456.60","23,497.07","173,409,696",-76.61
25-Jul-13,"23,796.08","23,870.61","23,549.61","23,573.68","237,126,672",-202.54
24-Jul-13,"23,719.93","23,946.00","23,683.27","23,776.22","223,914,768",92.95
23-Jul-13,"23,719.07","23,717.31","23,573.04","23,683.27","261,050,048",25.46
22-Jul-13,"23,442.63","23,763.24","23,428.93","23,657.81","253,502,144",228.88
19-Jul-13,"23,159.41","23,464.11","23,114.97","23,428.93","166,113,408",313.96
18-Jul-13,"23,018.25","23,156.75","22,897.73","23,114.97","118,204,168",120.25
17-Jul-13,"23,192.99","23,320.35","22,928.81","22,994.72","160,494,208",-166.17
16-Jul-13,"23,213.55","23,264.03","23,099.30","23,160.89","168,762,416",-11.46
15-Jul-13,"23,100.00","23,388.68","23,037.32","23,172.35","138,952,352",135.03
12-Jul-13,"22,778.61","23,073.98","22,747.13","23,037.32","79,751,184",291.68
11-Jul-13,"23,000.00","23,050.26","22,713.32","22,745.64","125,137,192",-239.3
10-Jul-13,"22,811.94","23,074.85","22,648.15","22,984.94","226,109,984",263.72
09-Jul-13,"22,375.13","22,757.93","22,365.72","22,721.22","243,105,728",355.5
08-Jul-13,"22,233.00","22,397.52","22,178.34","22,365.72","241,379,328",187.38
05-Jul-13,"22,024.47","22,242.23","21,966.96","22,178.34","221,985,408",211.38
04-Jul-13,"21,841.39","22,110.42","21,802.86","21,966.96","188,326,576",164.1
03-Jul-13,"21,654.11","21,828.53","21,636.07","21,802.86","164,803,504",158.69
02-Jul-13,"21,407.28","21,724.53","21,363.16","21,644.17","175,473,728",281.01
01-Jul-13,"21,036.75","21,381.90","20,942.34","21,363.16","115,599,488",357.47
28-Jun-13,"21,059.30","21,171.47","20,854.42","21,005.69","108,118,752",-9.65
27-Jun-13,"21,043.86","21,211.61","20,959.64","21,015.34","106,481,984",12.77
26-Jun-13,"21,175.06","21,330.27","20,940.22","21,002.57","149,865,312",-107.77
25-Jun-13,"21,028.50","21,266.01","20,897.84","21,110.34","153,068,816",40.22
24-Jun-13,"21,800.00","21,835.72","20,999.34","21,070.12","207,863,264",-628.23
21-Jun-13,"21,960.00","22,015.04","21,681.83","21,698.35","197,732,672",-316.69
20-Jun-13,"22,156.55","22,312.46","21,960.86","22,015.04","154,609,720",-120.68
19-Jun-13,"22,056.25","22,246.97","21,919.62","22,135.72","152,117,056",216.1
18-Jun-13,"22,254.77","22,320.46","21,846.22","21,919.62","199,295,712",-296.84
17-Jun-13,"22,581.01","22,606.58","22,188.71","22,216.46","164,968,304",-325.18
14-Jun-13,"22,781.95","22,881.55","22,515.39","22,541.64","297,533,440",-216.08
13-Jun-13,"22,348.68","22,833.22","22,324.57","22,757.72","260,812,896",433.15
12-Jun-13,"22,220.60","22,490.53","22,203.55","22,324.57","166,653,872",115.5
11-Jun-13,"22,196.02","22,297.30","22,150.74","22,209.07","114,199,536",58.33
10-Jun-13,"22,380.16","22,450.13","22,099.96","22,150.74","170,790,784",-208.22
07-Jun-13,"22,353.96","22,587.53","22,276.70","22,358.96","216,026,896",82.26
06-Jun-13,"22,179.02","22,337.59","21,981.81","22,276.70","264,697,808",184.28
05-Jun-13,"22,336.07","22,422.46","22,017.29","22,092.42","359,770,112",-182.09
04-Jun-13,"22,166.26","22,324.04","22,080.85","22,274.51","246,706,192",193.66
03-Jun-13,"21,849.05","22,156.49","21,778.97","22,080.85","269,594,016",257.8
31-May-13,"21,667.69","21,844.53","21,590.66","21,823.05","355,879,712",232.39
30-May-13,"21,450.41","21,682.17","21,441.12","21,590.66","284,974,848",149.54
29-May-13,"21,586.19","21,712.44","21,418.28","21,441.12","251,953,040",-60.6
28-May-13,"20,979.37","21,516.14","20,958.86","21,501.72","164,480,032",542.86
27-May-13,"21,303.02","21,301.02","20,917.04","20,958.86","118,606,912",-324.91
